filename,mse,mae,ssim,contrast_structure,luminance,psnr,corr,iq_mse,iq_mae,iq_ssim,iq_contrast_structure,iq_luminance,iq_psnr,iq_corr,hm_mse,hm_mae,hm_ssim,hm_contrast_structure,hm_luminance,hm_psnr,hm_corr,hm_iq_mse,hm_iq_mae,hm_iq_ssim,hm_iq_contrast_structure,hm_iq_luminance,hm_iq_psnr,hm_iq_corr
verasonics.20170917110108_channelData_part21_0.mat,0.0006154165,0.018792206,0.9753948,0.9764023,0.99896526,32.108307,0.9865126358968843,0.019764828,0.13418096,0.7348809,0.76590586,0.9596535,17.041069,0.9483845953532917,0.0005643573,0.017603314,0.9744924,0.9750513,0.9994233,32.48446,0.9860665674568353,0.0005643573,0.017603314,0.9744924,0.9750513,0.9994233,32.48446,0.9860665674568353
sc_fetal_ch.20160913141800_diff_9.mat,0.0055814413,0.07178836,0.9533298,0.9761329,0.97664887,22.532536,0.987109087190812,0.05981147,0.2375091,0.4928795,0.5757763,0.85258913,12.232155,0.8956948722742221,0.00059173413,0.017021075,0.97367495,0.9741914,0.9994653,32.278732,0.9839358037690823,0.00059173413,0.017021075,0.97367495,0.9741914,0.9994653,32.278732,0.9839358037690823
verasonics.20170501114018_channelData_part30_1.mat,0.00066583883,0.018909352,0.97595143,0.97737485,0.9985375,31.766308,0.9874377319934677,0.016899288,0.120478526,0.6053365,0.62871736,0.9609239,17.721315,0.9091865683909347,0.00049549225,0.015907997,0.9751085,0.97566104,0.99942225,33.04963,0.9846805302962395,0.00049549225,0.015907997,0.9751085,0.97566104,0.99942225,33.04963,0.9846805302962395
verasonics.20170523143234_channelData_part22_1.mat,0.0019260214,0.038437717,0.9704493,0.97492313,0.9954018,27.153387,0.9695761608115934,0.028560435,0.16119176,0.5066169,0.5361408,0.9428619,15.442351,0.8723707646774,0.00094629807,0.021666272,0.96270263,0.9641321,0.9984616,30.23972,0.9635097610831492,0.00094629807,0.021666272,0.96270263,0.9641321,0.9984616,30.23972,0.9635097610831492
sc_fetal_ch.20160912105407_51.mat,0.0011929687,0.029060533,0.9705411,0.974757,0.9956761,29.233707,0.9831996200699366,0.04487288,0.20337176,0.4761077,0.52630204,0.90217197,13.48016,0.8596240657588539,0.00055418035,0.018003283,0.97041214,0.9710526,0.9993377,32.563488,0.9811196531327098,0.00055418035,0.018003283,0.97041214,0.9710526,0.9993377,32.563488,0.9811196531327098
verasonics.20170905150635_channelData_part13_1.mat,0.0007450288,0.02006322,0.9740563,0.9751399,0.99888974,31.278269,0.9941624213084284,0.012482274,0.10134358,0.62465286,0.6520345,0.9536569,19.037062,0.9676223227129909,0.0005166566,0.015660705,0.97020715,0.97062814,0.9995592,32.867977,0.9932511248870445,0.0005166566,0.015660705,0.97020715,0.97062814,0.9995592,32.867977,0.9932511248870445
sc_fetal_ch.20160912155617_21.mat,0.0007847737,0.022159131,0.9684752,0.972883,0.99545795,31.052553,0.9851311225002791,0.036966916,0.18296455,0.4163187,0.4718526,0.87695444,14.321867,0.8637709778989142,0.00045354487,0.016503597,0.9671466,0.9679805,0.9991213,33.433796,0.9859000877142516,0.00045354487,0.016503597,0.9671466,0.9679805,0.9991213,33.433796,0.9859000877142516
sc_fetal_ch.20160909140127_sum_15.mat,0.001176137,0.026474003,0.96397114,0.9670516,0.99678296,29.29542,0.9866873412264823,0.035722755,0.1799111,0.48120472,0.5284445,0.9069669,14.47055,0.9215759865644766,0.0006749852,0.018844627,0.96381736,0.9646825,0.9990531,31.707056,0.9867564751387787,0.0006749852,0.018844627,0.96381736,0.9646825,0.9990531,31.707056,0.9867564751387787
verasonics.20170830145820_channelData_part5_1.mat,0.0015489857,0.031633466,0.8981762,0.9658226,0.92936003,28.099524,0.9915610737002983,0.013858746,0.10401377,0.45600566,0.56583166,0.7592578,18.58276,0.9476784213507613,0.0008793554,0.02102839,0.87795395,0.8895693,0.9815861,30.558355,0.9889790425844855,0.0008793554,0.02102839,0.87795395,0.8895693,0.9815861,30.558355,0.9889790425844855
verasonics.20170501113919_channelData_part12_0.mat,0.0031964576,0.05145502,0.9679533,0.97526443,0.9924995,24.95331,0.9841664951256138,0.0112014795,0.09739729,0.7106968,0.72749484,0.9766695,19.507244,0.9058382309473476,0.00040488804,0.014995997,0.9769219,0.9774085,0.9994953,33.92665,0.9838728844026419,0.00040488804,0.014995997,0.9769219,0.9774085,0.9994953,33.92665,0.9838728844026419
sc_fetal_ch.20160831103116_diff_22.mat,0.00085909705,0.023134012,0.9723812,0.97438586,0.99794644,30.659576,0.9820813823006717,0.038153056,0.1867087,0.58180046,0.62585586,0.92608255,14.184707,0.8938783256947204,0.0006660359,0.019547286,0.9721883,0.9727957,0.9993664,31.765022,0.980281114616558,0.0006660359,0.019547286,0.9721883,0.9727957,0.9993664,31.765022,0.980281114616558
rfd_liver_highmi.uri_SpV5192_VpF512_FpA7_20161013082532_4.mat,0.0005912712,0.018781029,0.9717392,0.9739518,0.99771184,32.28213,0.9888329945608931,0.027399149,0.15778361,0.6405107,0.69522226,0.9179771,15.622628,0.9368165179335054,0.00066482427,0.018532904,0.96417,0.9652635,0.99880046,31.772928,0.9873229971369788,0.00066482427,0.018532904,0.96417,0.9652635,0.99880046,31.772928,0.9873229971369788
sc_fetal_ch.20160831103116_sum_16.mat,0.0015535344,0.033205416,0.96847624,0.97414035,0.99417835,28.08679,0.9810201253670716,0.04310963,0.19791913,0.49605426,0.5608294,0.87882817,13.654257,0.8748653474673214,0.00072975527,0.019579457,0.97081083,0.9718395,0.9989199,31.368225,0.9796600931690876,0.00072975527,0.019579457,0.97081083,0.9718395,0.9989199,31.368225,0.9796600931690876
rfd_liver_highmi.uri_SpV5192_VpF512_FpA7_20161220154354_6.mat,0.0009966902,0.025687866,0.968394,0.9745182,0.9936971,30.014397,0.9879728342976606,0.031528264,0.17017952,0.5916192,0.6826825,0.8555882,15.012999,0.9214554157668556,0.00054068037,0.017156746,0.97110575,0.97262,0.99837816,32.670593,0.9863202574204821,0.00054068037,0.017156746,0.97110575,0.97262,0.99837816,32.670593,0.9863202574204821
sc_fetal_ch.20160909163105_diff_36.mat,0.0019788241,0.035376135,0.96637267,0.96937907,0.9968842,27.035927,0.974616379144308,0.04026222,0.19231108,0.5653987,0.60508406,0.933318,13.951022,0.8997108165738048,0.0009394172,0.023338567,0.96880597,0.96960837,0.9991675,30.271414,0.9750011099374001,0.0009394172,0.023338567,0.96880597,0.96960837,0.9991675,30.271414,0.9750011099374001
rfd_liver_highmi.uri_SpV5192_VpF512_FpA7_20161214153418_7.mat,0.00095802464,0.025013905,0.97511405,0.97721046,0.9978517,30.186232,0.979312738825506,0.026341286,0.15625235,0.70730126,0.7495917,0.9420089,15.793629,0.9273876422560516,0.0006823119,0.020328647,0.97473985,0.97558683,0.99911904,31.66017,0.9783521232612552,0.0006823119,0.020328647,0.97473985,0.97558683,0.99911904,31.66017,0.9783521232612552
sc_fetal_ch.20160913114722_diff_4.mat,0.006245584,0.07137713,0.9542591,0.96568465,0.9881671,22.044268,0.970709725001832,0.011290226,0.09584201,0.6555753,0.66809225,0.98098403,19.472973,0.9009371299309741,0.0008838558,0.023314886,0.9668424,0.96780044,0.9990032,30.536184,0.9709799467576764,0.0008838558,0.023314886,0.9668424,0.96780044,0.9990032,30.536184,0.9709799467576764
rfd_liver_highmi.uri_SpV5192_VpF512_FpA7_20161108123127_5.mat,0.008183274,0.08623626,0.9475207,0.97401935,0.9727316,20.87073,0.987613435527075,0.004945354,0.06038141,0.7039161,0.7117872,0.9881885,23.058025,0.9221286591192388,0.0003600542,0.014036978,0.9768993,0.97749263,0.9993862,34.43632,0.9879736686792298,0.0003600542,0.014036978,0.9768993,0.97749263,0.9993862,34.43632,0.9879736686792298
verasonics.20181112151856_channelData_part33_1.mat,0.00046514865,0.0145988045,0.97329783,0.9739363,0.9993358,33.32408,0.9425479454473399,0.01706597,0.12068725,0.43124512,0.44126526,0.97768724,17.678688,0.72657578047052,0.001119307,0.023417331,0.94484836,0.94623137,0.998512,29.510506,0.9261339035137482,0.001119307,0.023417331,0.94484836,0.94623137,0.998512,29.510506,0.9261339035137482
verasonics.20181112144400_channelData_part16_0.mat,0.000677078,0.018961318,0.9729415,0.9779136,0.9948909,31.693613,0.9956869912148877,0.012209708,0.10110092,0.5490082,0.60845613,0.8973806,19.132946,0.9735297888144043,0.00049460016,0.013641469,0.96830964,0.97023165,0.9978691,33.057457,0.995274639644462,0.00049460016,0.013641469,0.96830964,0.97023165,0.9978691,33.057457,0.995274639644462
