filename,mse,mae,ssim,contrast_structure,luminance,psnr,corr,iq_mse,iq_mae,iq_ssim,iq_contrast_structure,iq_luminance,iq_psnr,iq_corr,hm_mse,hm_mae,hm_ssim,hm_contrast_structure,hm_luminance,hm_psnr,hm_corr,hm_iq_mse,hm_iq_mae,hm_iq_ssim,hm_iq_contrast_structure,hm_iq_luminance,hm_iq_psnr,hm_iq_corr
patients.20190909103554_channelData_part17_1.mat,0.009002425,0.09063321,0.5805509,0.89830726,0.6460694,20.456404,0.9782046150177555,0.025736518,0.14962392,0.3856788,0.45955774,0.8282855,15.894502,0.9360295152143708,0.0023623714,0.03265446,0.7180856,0.7213447,0.9941986,26.266518,0.9622237519383616,0.0023623714,0.03265446,0.7180856,0.7213447,0.9941986,26.266518,0.9622237519383616
mark.20190710153228_channelData_part13_1.mat,0.0068598706,0.07447481,0.72129273,0.90258116,0.7965898,21.636839,0.9887259453225843,0.021096643,0.13672999,0.47294864,0.5219698,0.8947024,16.757866,0.9584669422752327,0.0013242195,0.022285994,0.831418,0.8332462,0.99634355,28.7804,0.9826990520587219,0.0013242195,0.022285994,0.831418,0.8332462,0.99634355,28.7804,0.9826990520587219
patients.20190904102545_channelData_part15_1.mat,0.0076174065,0.080614835,0.7279402,0.89531046,0.81439996,21.181929,0.9829228122105139,0.030714845,0.1647606,0.4394085,0.49949574,0.87068325,15.126515,0.941930789999943,0.0020273463,0.02804396,0.8241063,0.82618946,0.9962267,26.93072,0.9708645970907404,0.0020273463,0.02804396,0.8241063,0.82618946,0.9962267,26.93072,0.9708645970907404
patients.20190909114332_channelData_part15_1.mat,0.0070690196,0.07932853,0.660296,0.895904,0.73865247,21.506407,0.9876071392091665,0.034431085,0.175365,0.37346366,0.46525535,0.7923308,14.630492,0.9527708604431709,0.0021883245,0.030263085,0.7721179,0.77392817,0.99679327,26.59888,0.9717157303638677,0.0021883245,0.030263085,0.7721179,0.77392817,0.99679327,26.59888,0.9717157303638677
patients.20190909105357_channelData_part12_0.mat,0.008009737,0.078795046,0.73338765,0.8644347,0.8429425,20.963818,0.9776300582064174,0.017388906,0.12182535,0.51867807,0.5747535,0.89362997,17.597277,0.9597373200624177,0.0016335046,0.026631635,0.84351087,0.8457698,0.996005,27.868795,0.9807060685818247,0.0016335046,0.026631635,0.84351087,0.8457698,0.996005,27.868795,0.9807060685818247
patients.20190909114332_channelData_part2_0.mat,0.021366041,0.13545945,0.67922413,0.8729108,0.7675196,16.702759,0.9473078478075169,0.00912106,0.08382364,0.50878,0.5467749,0.9173663,20.399546,0.9290072776590372,0.0020692158,0.028749766,0.8137521,0.8180159,0.98347217,26.84194,0.9613806543909957,0.0020692158,0.028749766,0.8137521,0.8180159,0.98347217,26.84194,0.9613806543909957
patients.20190909105434_channelData_part1_1.mat,0.005254772,0.06244255,0.7858853,0.88050365,0.8920989,22.79446,0.9727882078068893,0.029303698,0.1608961,0.4937921,0.553574,0.8830072,15.330774,0.9420564489585446,0.0023937293,0.032767355,0.85043716,0.8546126,0.99293137,26.209248,0.9671947652231105,0.0023937293,0.032767355,0.85043716,0.8546126,0.99293137,26.209248,0.9671947652231105
patients.20190904102545_channelData_part20_1.mat,0.0074617215,0.08229091,0.61317897,0.9047495,0.6784996,21.271608,0.97414384787784,0.031574667,0.16587296,0.3456541,0.43623495,0.78007805,15.006612,0.9135330009980348,0.003639312,0.03885231,0.7005742,0.70516783,0.99189913,24.389807,0.9358182926695305,0.003639312,0.03885231,0.7005742,0.70516783,0.99189913,24.389807,0.9358182926695305
mark.20190710152824_channelData_part1_0.mat,0.005635196,0.0638357,0.7596177,0.8839358,0.85137415,22.49091,0.9777036868136483,0.023476887,0.14544405,0.6145523,0.67929703,0.90244406,16.293594,0.9598415287221083,0.0012796621,0.023585489,0.8750728,0.8769943,0.9957767,28.929045,0.9799347592047053,0.0012796621,0.023585489,0.8750728,0.8769943,0.9957767,28.929045,0.9799347592047053
mark.20190710152824_channelData_part13_1.mat,0.0047573824,0.060804237,0.74644566,0.89539754,0.8321925,23.226318,0.9843675935600888,0.025550961,0.15119341,0.48165816,0.5478872,0.8615352,15.925927,0.9538651800481994,0.0014788582,0.024290571,0.8251897,0.82802147,0.9941632,28.300734,0.9793327789089568,0.0014788582,0.024290571,0.8251897,0.82802147,0.9941632,28.300734,0.9793327789089568
