filename,mse,mae,ssim,contrast_structure,luminance,psnr,corr,iq_mse,iq_mae,iq_ssim,iq_contrast_structure,iq_luminance,iq_psnr,iq_corr,hm_mse,hm_mae,hm_ssim,hm_contrast_structure,hm_luminance,hm_psnr,hm_corr,hm_iq_mse,hm_iq_mae,hm_iq_ssim,hm_iq_contrast_structure,hm_iq_luminance,hm_iq_psnr,hm_iq_corr
sc_fetal_ch.20160913110220_diff_13.mat,0.0012452836,0.027837135,0.91235065,0.9143235,0.9978412,29.047318,0.9804272449232275,0.026126264,0.15218632,0.6047916,0.6309535,0.95812875,15.8292265,0.9101752805548835,0.0007271742,0.01921704,0.92415434,0.92450196,0.99961823,31.383614,0.9806517942952494,0.0007271742,0.01921704,0.92415434,0.92450196,0.99961823,31.383614,0.9806517942952494
sc_fetal_ch.20160912124513_diff_6.mat,0.0025793337,0.037517607,0.89773977,0.9063442,0.9905536,25.884924,0.9601561337875033,0.04311381,0.19918188,0.538943,0.59552854,0.9040179,13.653835,0.8762370229962658,0.0012261269,0.0249861,0.91861,0.9195871,0.99891865,29.114645,0.9626873588496249,0.0012261269,0.0249861,0.91861,0.9195871,0.99891865,29.114645,0.9626873588496249
sc_fetal_ch.20160902154837_sum_33.mat,0.0031597342,0.046795517,0.8904926,0.92013884,0.967771,25.003494,0.9656236035024678,0.03334672,0.17247644,0.54236674,0.6038103,0.8940623,14.769468,0.8772618228151222,0.0011382634,0.024494894,0.91660696,0.9178546,0.9985958,29.437572,0.9670478666542134,0.0011382634,0.024494894,0.91660696,0.9178546,0.9985958,29.437572,0.9670478666542134
sc_fetal_ch.20160902163807_diff_22.mat,0.002916266,0.045486677,0.90476346,0.9146136,0.98919207,25.351728,0.9692424114482092,0.023811981,0.1449606,0.6029939,0.6304965,0.95548433,16.232044,0.8905599154456441,0.0010019809,0.02077223,0.92260116,0.9232065,0.9993022,29.991405,0.9677271611589386,0.0010019809,0.02077223,0.92260116,0.9232065,0.9993022,29.991405,0.9677271611589386
verasonics.20170524081033_channelData_part12_0.mat,0.019915164,0.13804859,0.8437475,0.92297417,0.9139504,17.00816,0.9830049706042571,0.0063197664,0.07030613,0.73540336,0.74664503,0.9851653,21.992989,0.9465507407063334,0.000666175,0.018162917,0.9291498,0.92984664,0.99895704,31.764114,0.9830822428246268,0.000666175,0.018162917,0.9291498,0.92984664,0.99895704,31.764114,0.9830822428246268
verasonics.20181112154418_channelData_part22_0.mat,0.007049123,0.07428443,0.7339028,0.8651941,0.840284,21.518648,0.9830543896360264,0.016286835,0.119683005,0.54473317,0.6057879,0.89394855,17.881632,0.9709113767409437,0.0017336587,0.025691874,0.82324046,0.8266884,0.98979473,27.610361,0.981908853469675,0.0017336587,0.025691874,0.82324046,0.8266884,0.98979473,27.610361,0.981908853469675
verasonics.20170524080911_channelData_part11_0.mat,0.011196745,0.101641074,0.90599763,0.93038434,0.9736873,19.50908,0.9634028770612338,0.00983325,0.08929876,0.7298131,0.7423486,0.98328376,20.073029,0.8798651996847736,0.0006674414,0.018377354,0.932378,0.9327696,0.9995727,31.755867,0.9660462500973942,0.0006674414,0.018377354,0.932378,0.9327696,0.9995727,31.755867,0.9660462500973942
verasonics.20171006115715_channelData_part6_0.mat,0.0021012747,0.03524406,0.90061134,0.90841144,0.99140054,26.775171,0.9715336463966208,0.036749635,0.18473153,0.605494,0.6517661,0.92599964,14.347469,0.913416052775242,0.0009776327,0.020989122,0.9258812,0.9266605,0.9991183,30.098242,0.9721783280131818,0.0009776327,0.020989122,0.9258812,0.9266605,0.9991183,30.098242,0.9721783280131818
sc_fetal_ch.20160912110220_diff_27.mat,0.0025541943,0.042565506,0.896015,0.9061044,0.9889047,25.92746,0.9801509529873154,0.023724983,0.14505474,0.5723802,0.59681547,0.95738864,16.24794,0.9148137060653917,0.00090278726,0.020195102,0.91709304,0.9176422,0.9993642,30.444145,0.9773327836874521,0.00090278726,0.020195102,0.91709304,0.9176422,0.9993642,30.444145,0.9773327836874521
verasonics.20171006115851_channelData_part4_0.mat,0.010221641,0.09382625,0.8427499,0.9229067,0.9123511,19.904793,0.9828441137136208,0.01515279,0.115560345,0.65809613,0.6854163,0.95948803,18.195072,0.939730391456287,0.0008632018,0.01959202,0.9235473,0.9244246,0.9989663,30.638876,0.9802108840799846,0.0008632018,0.01959202,0.9235473,0.9244246,0.9989663,30.638876,0.9802108840799846
